 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,5113043,3,1,0,0,0,0,0,0,0,0,0,0,0,0.782312998,1704347.667,2919721.713,5075684,149,5113043,2556521.5,3562633.773,5075684,37359,0,0,0,0,0,0,0,0,0,104,40,0.586734749,0.19557825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0,0,0,0,0,0,0,0,BENIGN
443,5235004,11,7,352,6437,195,0,32,66.0287816,2648,0,919.5714286,980.5097071,1296.847147,3.438392788,307941.4118,1232198.704,5089297,3,5235004,523500.4,1604391.767,5089297,3,77958,12993,13853.35598,29242,193,0,0,0,0,360,232,2.101240037,1.337152751,0,2648,357.3157895,719.4412224,517595.6725,0,0,0,1,0,0,0,0,0,377.1666667,32,919.5714286,360,0,0,0,0,0,0,11,352,7,6437,29200,939,3,32,145704,0,145704,145704,5089297,0,5089297,5089297,BENIGN
37102,248,2,1,31,6,31,0,15.5,21.92031022,6,6,6,0,149193.5484,12096.77419,124,42.42640687,154,94,248,248,0,248,248,0,0,0,0,0,1,0,0,0,64,20,8064.516129,4032.258065,0,31,17,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6,64,0,0,0,0,0,0,2,31,1,6,939,0,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5643617,3,1,0,0,0,0,0,0,0,0,0,0,0,0.708765318,1881205.667,3237736.813,5619797,44,5643617,2821808.5,3956953.284,5619797,23820,0,0,0,0,0,0,0,0,0,104,40,0.531573989,0.17719133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0,0,0,0,0,0,0,0,BENIGN
443,5773564,8,4,363,4074,206,0,45.375,78.19561095,4023,0,1018.5,2003.144278,768.5027827,2.078438898,524869.4545,1673220.264,5569304,2,5773564,824794.8571,2092430.102,5569304,2,109291,36430.33333,29051.73765,55104,2959,0,0,0,0,264,136,1.385625932,0.692812966,0,4023,341.3076923,1108.001984,1227668.397,0,0,0,1,0,0,0,0,0,369.75,45.375,1018.5,264,0,0,0,0,0,0,8,363,4,4074,29200,118,3,32,204258,0,204258,204258,5569304,0,5569304,5569304,BENIGN
51064,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,60426228,14,12,986,3402,596,0,70.42857143,162.581442,1615,0,283.5,590.5372746,72.61747333,0.430276733,2417049.12,4314449.444,10000000,58,60400000,4648171.385,5167274.085,10100000,198,60300000,5485575.364,5208754.855,10100000,212,0,0,0,0,292,312,0.231687472,0.198589262,0,1615,162.5185185,416.0473688,173095.4131,0,0,0,1,0,0,0,0,0,168.7692308,70.42857143,283.5,292,0,0,0,0,0,0,14,986,12,3402,8192,114,13,20,132619.5,115967.7544,369325,84334,9938384.833,150004.3814,10000000,9633804,BENIGN
123,66045654,2,2,96,96,48,48,48,0,48,48,48,0,2.907080003,0.060564167,22000000,38100000,66000000,45693,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030282083,0.030282083,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,46057,0,46057,46057,66000000,0,66000000,66000000,BENIGN
123,68036017,2,2,96,96,48,48,48,0,48,48,48,0,2.822034688,0.058792389,22700000,39200000,68000000,35982,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,40,40,0.029396195,0.029396195,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,35982,0,35982,35982,68000000,0,68000000,68000000,BENIGN
123,66065884,2,2,96,96,48,48,48,0,48,48,48,0,2.906189827,0.060545621,22000000,38000000,65900000,65840,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030272811,0.030272811,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,73685,0,73685,73685,65900000,0,65900000,65900000,BENIGN
80,5227596,4,2,12,0,6,0,3,3.464101615,0,0,0,0,2.295510212,1.147755106,1045519.2,2313470.89,5183936,42,5227596,1742532,2980343.517,5183936,20664,20716,20716,0,20716,20716,0,0,0,0,104,64,0.765170071,0.382585035,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2,3,0,104,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
443,5341188,8,4,389,3023,208,0,48.625,76.83923384,2966,0,755.75,1473.675761,638.8091938,2.246691186,485562.5455,1459916.824,4883504,2,5341188,763026.8571,1819581.068,4883504,2,182843,60947.66667,51012.67741,94487,2242,0,0,0,0,172,92,1.497794124,0.748897062,0,2966,262.4615385,814.6839485,663709.9359,0,0,0,1,0,0,0,0,0,284.3333333,48.625,755.75,172,0,0,0,0,0,0,8,389,4,3023,8192,110,7,20,0,0,0,0,0,0,0,0,BENIGN
49206,2,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,18500000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,1,0,0,0,40,0,1000000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,5374493,10,8,355,6589,198,0,35.5,69.47301634,2235,0,823.625,867.5360738,1292.028848,3.34915312,316146.6471,1274660.094,5262350,2,5374493,597165.8889,1749556.401,5262350,2,50970,7281.428571,11187.64647,26530,48,0,0,0,0,328,264,1.860640622,1.488512498,0,2235,365.4736842,675.4993518,456299.3743,0,0,0,1,0,0,0,0,0,385.7777778,35.5,823.625,328,0,0,0,0,0,0,10,355,8,6589,29200,31,3,32,112141,0,112141,112141,5262350,0,5262350,5262350,BENIGN
443,5374618,10,8,355,6589,198,0,35.5,69.47301634,2235,0,823.625,867.5360738,1291.998799,3.349075227,316154,1269547.538,5242490,9,5374618,597179.7778,1742105.624,5242490,49,71303,10186.14286,17111.62384,45403,48,0,0,0,0,328,264,1.860597348,1.488477879,0,2235,365.4736842,675.4993518,456299.3743,0,0,0,1,0,0,0,0,0,385.7777778,35.5,823.625,328,0,0,0,0,0,0,10,355,8,6589,29200,31,3,32,132079,0,132079,132079,5242490,0,5242490,5242490,BENIGN
443,5374729,10,8,355,6589,198,0,35.5,69.47301634,2235,0,823.625,867.5360738,1291.972116,3.349006062,316160.5294,1268557.124,5238633,4,5374729,597192.1111,1740661.102,5238633,4,74380,10625.71429,18458.79978,49138,48,0,0,0,0,328,264,1.860558923,1.488447138,0,2235,365.4736842,675.4993518,456299.3743,0,0,0,1,0,0,0,0,0,385.7777778,35.5,823.625,328,0,0,0,0,0,0,10,355,8,6589,29200,31,3,32,136092,0,136092,136092,5238633,0,5238633,5238633,BENIGN
123,66084508,2,2,96,96,48,48,48,0,48,48,48,0,2.905370802,0.060528558,22000000,38000000,65900000,84268,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030264279,0.030264279,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,84268,0,84268,84268,65900000,0,65900000,65900000,BENIGN
123,62070515,2,2,96,96,48,48,48,0,48,48,48,0,3.093256114,0.064442836,20700000,35700000,61900000,67062,62000000,62000000,0,62000000,62000000,62000000,62000000,0,62000000,62000000,0,0,0,0,40,40,0.032221418,0.032221418,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,67062,0,67062,67062,61900000,0,61900000,61900000,BENIGN
123,68084345,2,2,96,96,48,48,48,0,48,48,48,0,2.820031536,0.058750657,22700000,39200000,67900000,84301,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,40,40,0.029375328,0.029375328,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,84301,0,84301,84301,67900000,0,67900000,67900000,BENIGN
123,66000139,4,4,192,192,48,48,48,0,48,48,48,0,5.818169565,0.121211866,9428591.286,24900000,66000000,1,66000000,22000000,38100000,66000000,4,66000000,22000000,38100000,66000000,1,0,0,0,0,80,80,0.060605933,0.060605933,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,132,0,132,132,66000000,0,66000000,66000000,BENIGN
123,67068498,2,2,96,96,48,48,48,0,48,48,48,0,2.862744891,0.059640519,22400000,38600000,66900000,68347,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,40,0.029820259,0.029820259,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,68347,0,68347,68347,66900000,0,66900000,66900000,BENIGN
123,69027148,2,2,96,96,48,48,48,0,48,48,48,0,2.781514311,0.057948215,23000000,39800000,69000000,23620,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,40,40,0.028974107,0.028974107,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,23620,0,23620,23620,69000000,0,69000000,69000000,BENIGN
123,66084024,2,2,96,96,48,48,48,0,48,48,48,0,2.905392081,0.060529002,22000000,38000000,65900000,83819,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030264501,0.030264501,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,83819,0,83819,83819,65900000,0,65900000,65900000,BENIGN
123,69024288,2,2,96,96,48,48,48,0,48,48,48,0,2.781629562,0.057950616,23000000,39800000,69000000,24261,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,40,40,0.028975308,0.028975308,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,24707,0,24707,24707,69000000,0,69000000,69000000,BENIGN
123,67000052,4,4,192,192,48,48,48,0,48,48,48,0,5.731338835,0.119402892,9571436,25300000,67000000,1,67000000,22300000,38700000,67000000,2,67000000,22300000,38700000,67000000,1,0,0,0,0,80,80,0.059701446,0.059701446,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,131,0,131,131,67000000,0,67000000,67000000,BENIGN
443,10098437,28,44,730,63431,406,0,26.07142857,86.25626271,2896,0,1441.613636,739.9929357,6353.557486,7.129816228,142231.507,1184127.048,9979255,1,10100000,374016.1852,1919707.261,9979581,215,10100000,234388.907,1521476.564,9979255,1,0,0,0,0,904,1416,2.772706311,4.357109917,0,2896,878.9178082,903.8268602,816902.9932,0,0,0,1,0,0,0,0,1,891.125,26.07142857,1441.613636,904,0,0,0,0,0,0,28,730,44,63431,29200,31,3,32,119002,0,119002,119002,9979255,0,9979255,9979255,BENIGN
443,94,1,1,0,0,0,0,0,0,0,0,0,0,0,21276.59574,94,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10638.29787,10638.29787,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1271,31,0,32,0,0,0,0,0,0,0,0,BENIGN
443,10099887,34,68,721,119158,397,0,21.20588235,77.34212832,4344,0,1752.323529,958.5053265,11869.34072,10.09912289,99998.88119,991367.7946,9964377,1,10100000,306057.1818,1733878.998,9964492,18,10100000,150450.1194,1217338.851,9965942,1,0,0,0,0,1096,2184,3.366374297,6.732748594,0,4344,1163.873786,1133.479397,1284775.543,0,0,0,1,0,0,0,0,2,1175.284314,21.20588235,1752.323529,1096,0,0,0,0,0,0,34,721,68,119158,29200,31,3,32,135395,0,135395,135395,9964377,0,9964377,9964377,BENIGN
80,45578339,6,5,36,0,6,6,6,0,0,0,0,0,0.78984888,0.241342713,4557833.9,4968067.082,10000000,24019,45600000,9115667.8,2056032.958,10000000,5437744,40100000,10000000,7024.130266,10000000,10000000,0,0,0,0,120,160,0.13164148,0.109701233,0,6,3.5,3.089571903,9.545454545,0,0,0,0,1,0,0,0,0,3.818181818,6,0,120,0,0,0,0,0,0,6,36,5,0,253,292,5,20,28133.25,3224.601203,32274,24423,10000000,5295.203458,10000000,10000000,BENIGN
123,67022647,2,2,96,96,48,48,48,0,48,48,48,0,2.864703329,0.059681319,22300000,38700000,67000000,22111,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,40,0.02984066,0.02984066,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22111,0,22111,22111,67000000,0,67000000,67000000,BENIGN
80,44828363,6,5,36,0,6,6,6,0,0,0,0,0,0.803063007,0.245380363,4482836.3,4959819.156,10000000,23516,44800000,8965672.6,2382768.348,10000000,4703247,40100000,10000000,3018.750183,10000000,10000000,0,0,0,0,120,160,0.133843835,0.111536529,0,6,3.5,3.089571903,9.545454545,0,0,0,0,1,0,0,0,0,3.818181818,6,0,120,0,0,0,0,0,0,6,36,5,0,253,292,5,20,25229.25,1939.267624,27453,23516,10000000,1934.361458,10000000,10000000,BENIGN
80,55328433,7,6,42,0,6,6,6,0,0,0,0,0,0.759103371,0.234960567,4610702.75,4975220.228,10000000,21906,55300000,9221405.5,1983703.836,10000000,5172187,50200000,10000000,1901.456994,10000000,10000000,0,0,0,0,140,192,0.126517228,0.108443339,0,6,3.428571429,3.081315546,9.494505495,0,0,0,0,1,0,0,0,0,3.692307692,6,0,140,0,0,0,0,0,0,7,42,6,0,253,980,6,20,22667.2,1286.763654,24939,21906,10000000,1289.934494,10000000,10000000,BENIGN
80,104,1,1,6,6,6,6,6,0,6,6,6,0,115384.6154,19230.76923,104,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9615.384615,9615.384615,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,253,980,0,20,0,0,0,0,0,0,0,0,BENIGN
443,5831460,8,6,397,3716,216,0,49.625,79.22470304,1460,0,619.3333333,679.9090135,705.3122203,2.40077099,448573.8462,1534929.872,5554094,4,5831460,833065.7143,2083268.856,5554094,4,59610,11922,15886.28265,33818,49,0,0,0,0,172,132,1.371869137,1.028901853,0,1460,274.2,503.4648803,253476.8857,0,0,0,1,0,0,0,0,0,293.7857143,49.625,619.3333333,172,0,0,0,0,0,0,8,397,6,3716,8192,119,7,20,277362,0,277362,277362,5554094,0,5554094,5554094,BENIGN
80,117498982,5,3,199,1652,181,0,39.8,78.97594571,1646,0,550.6666667,948.5912362,15.75332797,0.068085696,16800000,44400000,117000000,58,117000000,29400000,58700000,117000000,80,24594,12297,15953.7432,23578,1016,0,0,0,0,112,72,0.04255356,0.025532136,0,1646,205.6666667,543.315286,295191.5,0,0,0,1,0,0,0,0,0,231.375,39.8,550.6666667,112,0,0,0,0,0,0,5,199,3,1652,65535,946,4,20,0,0,0,0,0,0,0,0,BENIGN
80,117830826,5,3,206,497,188,0,41.2,82.10481106,491,0,165.6666667,281.7629027,5.9661807,0.067893948,16800000,44500000,118000000,34,118000000,29500000,58900000,118000000,34,46058,23029,10233.24934,30265,15793,0,0,0,0,112,72,0.042433718,0.025460231,0,491,78.11111111,166.4545317,27707.11111,0,0,0,1,0,0,0,0,0,87.875,41.2,165.6666667,112,0,0,0,0,0,0,5,206,3,497,65535,946,4,20,0,0,0,0,0,0,0,0,BENIGN
80,118069109,9,5,471,4730,158,0,52.33333333,71.2846407,1623,0,946,861.3544567,44.05047217,0.118574622,9082239.154,32600000,118000000,55,118000000,14800000,41600000,118000000,61,339922,84980.5,124103.4228,269490,197,0,0,0,0,192,112,0.076226543,0.042348079,0,1623,346.7333333,638.3151334,407446.2095,0,0,0,1,0,0,0,0,0,371.5,52.33333333,946,192,0,0,0,0,0,0,9,471,5,4730,65535,1013,8,20,0,0,0,0,0,0,0,0,BENIGN
80,118244172,5,3,245,307,227,0,49,99.53893711,301,0,102.3333333,172.0765334,4.668306189,0.067656611,16900000,44700000,118000000,39,118000000,29600000,59100000,118000000,200,24208,12104,15892.93201,23342,866,0,0,0,0,112,72,0.042285382,0.025371229,0,301,61.33333333,116.4141314,13552.25,0,0,0,1,0,0,0,0,0,69,49,102.3333333,112,0,0,0,0,0,0,5,245,3,307,65535,946,4,20,0,0,0,0,0,0,0,0,BENIGN
80,119250774,5,3,156,334,138,0,31.2,59.75951807,328,0,111.3333333,187.6628182,4.108988005,0.067085518,17000000,45000000,119000000,71,119000000,29800000,59500000,119000000,71,173187,86593.5,89390.31796,149802,23385,0,0,0,0,112,72,0.041928449,0.025157069,0,328,54.44444444,111.8560583,12511.77778,0,0,0,1,0,0,0,0,0,61.25,31.2,111.3333333,112,0,0,0,0,0,0,5,156,3,334,65535,946,4,20,0,0,0,0,0,0,0,0,BENIGN
443,118300652,43,70,26035,69582,5520,0,605.4651163,1472.2958,1430,0,994.0285714,645.7900447,808.2542098,0.955193383,1056255.821,7823486.831,58900000,1,118000000,2816682.19,12700000,58900000,18,118000000,1713145.159,9949688.598,59000000,1,0,0,0,0,872,1412,0.363480668,0.591712715,0,5520,838.745614,1049.858978,1102203.873,0,0,0,1,0,0,0,0,1,846.1681416,605.4651163,994.0285714,872,0,0,0,0,0,0,43,26035,70,69582,8192,748,42,20,286531,272882.4064,479488,93574,58800000,148537.6789,58900000,58700000,BENIGN
123,68045709,2,2,96,96,48,48,48,0,48,48,48,0,2.821632735,0.058784015,22700000,39200000,68000000,45703,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,40,40,0.029392008,0.029392008,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,46117,0,46117,46117,68000000,0,68000000,68000000,BENIGN
443,4203484,5,1,135,46,46,6,27,20.1246118,46,46,46,0,43.0595192,1.427387377,840696.8,1827542.71,4109615,46,4203484,1050871,2039638.08,4109615,46,0,0,0,0,0,1,0,0,0,100,20,1.189489481,0.237897896,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27,46,100,0,0,0,0,0,0,5,135,1,46,257,748,4,20,0,0,0,0,0,0,0,0,BENIGN
49539,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,748,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,60929072,10,10,637,438,589,0,63.7,184.5812378,426,0,43.8,134.3145562,17.64346583,0.328250527,3206793.263,4747283.941,10000000,125,60400000,6713501.778,5004000.792,10100000,137,60900000,6764227.444,4947719.94,10100000,803,0,0,0,0,212,284,0.164125264,0.164125264,0,589,51.19047619,153.9037423,23686.3619,0,0,0,1,0,0,0,0,1,53.75,63.7,43.8,212,0,0,0,0,0,0,10,637,10,438,8192,110,9,20,63442.16667,30121.44834,124897,50390,10000000,10994.44363,10000000,9984450,BENIGN
80,1,2,0,12,0,6,6,6,0,0,0,0,0,12000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,63500270,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46,0,4.393682106,0.141731681,7937533.75,20400000,58200000,48,63500000,10600000,23400000,58200000,48,58300000,58300000,0,58300000,58300000,1,0,0,0,140,40,0.110235752,0.031495929,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46,140,0,0,0,0,0,0,7,187,2,92,2509,1622,6,20,93594.5,2.121320344,93596,93593,31700000,37600000,58200000,5093975,BENIGN
49541,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,1622,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,93040300,11,7,520,6005,258,0,47.27272727,93.84358359,1460,0,857.8571429,751.6405232,70.13090027,0.193464552,5472958.824,22500000,92700000,1,93000000,9304030,29300000,92700000,1,269764,44960.66667,49142.75475,93545,69,0,0,0,0,232,152,0.118228338,0.075236215,0,1460,343.4210526,596.8918863,356279.924,0,0,1,1,0,0,0,1,0,362.5,47.27272727,857.8571429,232,0,0,0,0,0,0,11,520,7,6005,65535,512,10,20,0,0,0,0,0,0,0,0,BENIGN
80,60152589,10,10,497,1116,455,0,49.7,142.4297488,552,0,111.6,232.1241047,26.81513841,0.332487767,3165925.737,4713140.412,9999859,34,50300000,5592267,5213065.878,10100000,15648,60100000,6677151.556,4925202.365,10100000,2709,0,0,0,0,224,272,0.166243884,0.166243884,0,552,76.80952381,186.1267361,34643.1619,0,0,0,1,0,0,0,0,1,80.65,49.7,111.6,224,0,0,0,0,0,0,10,497,10,1116,8192,110,8,20,119587.8,154291.1198,395592,50383,9946492.8,115542.8121,9999859,9739832,BENIGN
80,51,2,0,12,0,6,6,6,0,0,0,0,0,235294.1176,39215.68627,51,0,51,51,51,51,0,51,51,0,0,0,0,0,0,0,0,0,40,0,39215.68627,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,60494285,11,8,486,917,432,0,44.18181818,128.6373338,879,2,114.625,308.8573122,23.19227345,0.314079256,3360793.611,4799714.652,10000000,77,60500000,6049428.5,5081154.224,10000000,24384,60300000,8609738.429,3767039.905,10000000,66901,0,0,0,0,232,164,0.181835358,0.132243897,0,879,70.15,212.9230835,45336.23947,0,0,0,1,0,0,0,0,0,73.84210526,44.18181818,114.625,232,0,0,0,0,0,0,11,486,8,917,8192,8190,10,20,88030.66667,133788.2877,361113,32308,9956320.167,105783.3708,10000000,9740534,BENIGN
80,60499935,11,8,486,914,432,0,44.18181818,128.6373338,876,2,114.25,307.7966629,23.14052073,0.314049924,3361107.5,4799416.583,10000000,47,60500000,6049993.5,5080411.604,10000000,26446,60300000,8610053.714,3766131.548,10000000,69276,0,0,0,0,232,164,0.181818377,0.132231547,0,876,70,212.3234871,45081.26316,0,0,0,1,0,0,0,0,0,73.68421053,44.18181818,114.25,232,0,0,0,0,0,0,11,486,8,914,8192,8190,10,20,89061.5,136043.1309,366749,32302,9956228.667,105741.1045,10000000,9740534,BENIGN
80,60635774,13,10,1344,2731,432,0,103.3846154,186.2084578,904,2,273.1,431.0123613,67.20455156,0.379314033,2756171.545,4518474.805,9998342,62,60600000,5052981.167,5159350.044,10000000,11930,60400000,6707012.222,4983701.882,10000000,45888,0,0,0,0,272,204,0.214394888,0.164919145,0,904,169.7916667,314.9128215,99170.08514,0,0,0,1,0,0,0,0,0,177.173913,103.3846154,273.1,272,0,0,0,0,0,0,13,1344,10,2731,8192,8190,12,20,96713.83333,156180.3101,415507,32181,9964376.333,77821.00601,9998342,9805567,BENIGN
139,337610,22,24,4194,2828,1410,0,190.6363636,399.9443468,398,0,117.8333333,158.4231172,20799.14694,136.2518883,7502.444444,31928.225,207477,1,337610,16076.66667,52622.13428,237203,1,296544,12893.21739,43649.96466,207477,3,0,0,0,0,720,784,65.16394657,71.08794171,0,1410,149.4042553,295.6187806,87390.46346,0,0,0,1,0,0,0,0,1,152.6521739,190.6363636,117.8333333,720,0,0,0,0,0,0,22,4194,24,2828,29200,302,14,32,0,0,0,0,0,0,0,0,BENIGN
80,60251898,10,10,1344,686,1302,0,134.4,410.2604051,337,0,68.6,141.4804266,33.69188469,0.331939751,3171152.526,4689328.241,10000000,73,50500000,5615069.222,5213858.224,10100000,1857,60200000,6684256.889,4917929.693,10100000,207,0,0,0,0,224,272,0.165969875,0.165969875,0,1302,96.66666667,293.8054345,86321.63333,0,0,0,1,0,0,0,0,1,101.5,134.4,68.6,224,0,0,0,0,0,0,10,1344,10,686,8192,116,8,20,167467.2,178610.8782,486976,87480,9939657.4,126386.9185,10000000,9713654,BENIGN
80,106,2,0,12,0,6,6,6,0,0,0,0,0,113207.5472,18867.92453,106,0,106,106,106,106,0,106,106,0,0,0,0,0,0,0,0,0,40,0,18867.92453,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,61042688,11,11,349,346,301,0,31.72727273,89.33990252,167,0,31.45454545,67.05723471,11.38547503,0.360403526,2906794.667,4566795.151,10000000,11,60600000,6063380.7,5117793.753,10100000,437,61000000,6095067.4,5095441.318,10100000,729,0,0,0,0,244,304,0.180201763,0.180201763,0,301,30.2173913,75.59999791,5715.359684,0,0,0,1,0,0,0,0,1,31.59090909,31.72727273,31.45454545,244,0,0,0,0,0,0,11,349,11,346,8192,110,9,20,153545.8333,158233.9731,476507,87093,9952088.667,117269.2721,10000000,9712834,BENIGN
